# name: AS Org
# date: 201010
# program start time: 2014-07-20 02:55:23
# file creation time: 2014-07-20 02:55:24
# exe:build-as_org2info.pl
#    argument: -w /project/as2org/families.txt
#    argument: -D 201010
#    argument: /data/external/whois-database-dumps/201010/20101001.delegated-afrinic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-apnic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-arin.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-lacnic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-iana.txt.gz
# format:org_id|changed|org_name|country|source
25305|20020926|ALBEDO-AS|@aut-25305-RIPE|RIPE
25306|20050913|INSTITUTE-ISIRAN|@aut-25306-RIPE|RIPE
25307|20080515|IXEUROPE-GERMANY-2-ASN|@aut-25307-RIPE|RIPE
25308|20100714|CITYLAN-AS|@aut-25308-RIPE|RIPE
25309|20100728|TOPIX-AS|@aut-25309-RIPE|RIPE
25310|20100426|ASN-CWACCESS|@aut-25310-RIPE|RIPE
25311|20100811|FASTLINK-ASN|ORG-FL32-RIPE|RIPE
25313|20060608|PL-OPEN-AS|ORG-OFS1-RIPE|RIPE
25314|20030214|EXEL-AS|@aut-25314-RIPE|RIPE
25315|20080710|AVGZ|@aut-25315-RIPE|RIPE
25316|20090917|ASN-MacsysNET|ORG-MNS3-RIPE|RIPE
25317|20030228|MB-T-AS|@aut-25317-RIPE|RIPE
25318|20100216|PROVISION|ORG-SPSD1-RIPE|RIPE
25319|20050825|ASN-MOLDINFONET|@aut-25319-RIPE|RIPE
25320|20100831|SKPWRINTL-AS|ORG-RSSL1-RIPE|RIPE
25321|20030527|G4S-NET|@aut-25321-RIPE|RIPE
25322|20021001|ACCENTURE-FRANCE|@aut-25322-RIPE|RIPE
25323|20090603|ASN-YKB|@aut-25323-RIPE|RIPE
25324|20090323|HIN|@aut-25324-RIPE|RIPE
25325|20090915|BAHN-AS|@aut-25325-RIPE|RIPE
25326|20100208|UNIVCB-AS|ORG-CBU1-RIPE|RIPE
25327|20021007|FTSE|@aut-25327-RIPE|RIPE
25328|20090812|HEP-AS|@aut-25328-RIPE|RIPE
25330|20091105|KIEVWEB|ORG-UCMC1-RIPE|RIPE
25332|20090625|LINKOS-AS|ORG-LL33-RIPE|RIPE
25333|20021008|SKANDIA-DE|@aut-25333-RIPE|RIPE
25334|20090805|AVASYS|ORG-SAIS8-RIPE|RIPE
25335|20021008|ITBS-ONLINE|@aut-25335-RIPE|RIPE
25336|20060521|ASN-XS26-6COM|@aut-25336-RIPE|RIPE
25337|20021009|SAKMA-AS|@aut-25337-RIPE|RIPE
25338|20021009|PROMEXIM-AS|@aut-25338-RIPE|RIPE
25339|20060703|JUNISPHERE|@aut-25339-RIPE|RIPE
25340|20030319|ASN-CNE|@aut-25340-RIPE|RIPE
25341|20100126|LINIYA-AS|ORG-LA112-RIPE|RIPE
25342|20061107|KUONI-AS|@aut-25342-RIPE|RIPE
25343|20021010|COVENTRY-AS|@aut-25343-RIPE|RIPE
25344|20021010|TECHNOFUTUR-AS|@aut-25344-RIPE|RIPE
25345|20090723|WEBTECH-AS|@aut-25345-RIPE|RIPE
25346|20090915|Tiscali-AS|@aut-25346-RIPE|RIPE
25347|20071219|CTTC-AS|@aut-25347-RIPE|RIPE
25348|20030523|EASYWAN-AS|@aut-25348-RIPE|RIPE
25349|20090212|ASN-ACADEMSET|@aut-25349-RIPE|RIPE
25350|20100519|ASN-NUOVOPIGNONE|@aut-25350-RIPE|RIPE
25351|20100506|BROADNET-NO-AS|@aut-25351-RIPE|RIPE
25352|20090501|Guardian-Networks|@aut-25352-RIPE|RIPE
25353|20091103|BAR-AS|@aut-25353-RIPE|RIPE
25354|20100929|RED-ES-AS|ORG-RA6-RIPE|RIPE
25355|20100315|ASN-INTELE|@aut-25355-RIPE|RIPE
25356|20090604|SECURITAS-DIRECT-AS|@aut-25356-RIPE|RIPE
25357|20021015|PANALPINA-US-AS|@aut-25357-RIPE|RIPE
25358|20100929|NOVSO|ORG-NA345-RIPE|RIPE
25359|20090729|ASN-CAMELOT|@aut-25359-RIPE|RIPE
25361|20021016|ASN-DECHERT|@aut-25361-RIPE|RIPE
25362|20070125|IAA-AS|ORG-ZZ253-AFRINIC|AFRINIC
25363|20030120|ASN-SEGUNDAMANO|@aut-25363-RIPE|RIPE
25364|20070125|EgyptCyberCenter-AS|ORG-ECC1-AFRINIC|AFRINIC
25365|20080812|TOMSOFT-AS|@aut-25365-RIPE|RIPE
25367|20040915|BIL-AS|@aut-25367-RIPE|RIPE
25369|20071101|ASN-KillerCreation|ORG-LA25-RIPE|RIPE
25370|20080220|OMEGA91-AS|@aut-25370-RIPE|RIPE
25371|20021028|ASN-KIAM|@aut-25371-RIPE|RIPE
25372|20100916|ITCONSULTING-AS|ORG-ICL20-RIPE|RIPE
25373|20060504|GOVSK-AS|ORG-OOTG1-RIPE|RIPE
25374|20050609|ESCOMBG-AS|@aut-25374-RIPE|RIPE
25375|20091120|LEU-AS|ORG-STA1-RIPE|RIPE
25376|20090416|NETNORTH-ASN|@aut-25376-RIPE|RIPE
25377|20100616|BUZA-NL|@aut-25377-RIPE|RIPE
25378|20100909|BCR-ASIG-AS|ORG-BAS9-RIPE|RIPE
25379|20040331|UFR|@aut-25379-RIPE|RIPE
25380|20021107|Bombila-AS|@aut-25380-RIPE|RIPE
25381|20081119|SVT-AS|ORG-JCS2-RIPE|RIPE
25382|20030818|RR-CENTRE|@aut-25382-RIPE|RIPE
25383|20040519|NBM-AS|@aut-25383-RIPE|RIPE
25384|20061129|DMDATA-AS|@aut-25384-RIPE|RIPE
25385|20090928|BELCOMUA-AS|ORG-ZA35-RIPE|RIPE
25386|20100722|INTERTELECOM-AS|ORG-IA61-RIPE|RIPE
25387|20090918|ASN-GOTEBORG|@aut-25387-RIPE|RIPE
25388|20070531|ASK-NET|ORG-ASKS1-RIPE|RIPE
25389|20070120|UZ-BCC-AS|@aut-25389-RIPE|RIPE
25390|20021108|BREINWEST-AS|@aut-25390-RIPE|RIPE
25391|20090902|SSH-AS|ORG-SCSC2-RIPE|RIPE
25392|20100413|GEDAS-AS|ORG-GIS1-RIPE|RIPE
25393|20100902|UKRLINK|@aut-25393-RIPE|RIPE
25394|20090925|MK-NETZDIENSTE-AS|@aut-25394-RIPE|RIPE
25395|20100225|Gatewaycomms|@aut-25395-RIPE|RIPE
25397|20041110|CINT-AS|@aut-25397-RIPE|RIPE
25398|20021111|TSP-AS|@aut-25398-RIPE|RIPE
25399|20080708|ASN-DXI-CMC|@aut-25399-RIPE|RIPE
25400|20070907|SMARTCALL-AS|@aut-25400-RIPE|RIPE
25401|20051028|Sadgor|@aut-25401-RIPE|RIPE
25402|20021112|ASN-CYBERNET-ROMANIA|@aut-25402-RIPE|RIPE
25403|20021112|DELTA-AS|@aut-25403-RIPE|RIPE
25404|20021113|BSE-AS|@aut-25404-RIPE|RIPE
25405|20080306|NMTS-AS|@aut-25405-RIPE|RIPE
25406|20100811|SPLIUS-AS|@aut-25406-RIPE|RIPE
25407|20061201|TAXBACK-AS|@aut-25407-RIPE|RIPE
25408|20090409|WESTCALL-SPB-AS|@aut-25408-RIPE|RIPE
25409|20100528|ALSYSDATA|ORG-ANS6-RIPE|RIPE
25410|20021113|BZWBK-AS|@aut-25410-RIPE|RIPE
25411|20090723|EFM-AS|@aut-25411-RIPE|RIPE
25412|20061127|CCRTV-AS|@aut-25412-RIPE|RIPE
25413|20021114|ASML-NET|@aut-25413-RIPE|RIPE
25414|20021114|SMITHSGROUP|@aut-25414-RIPE|RIPE
25415|20080418|ADDIX-AS|@aut-25415-RIPE|RIPE
25416|20031202|AGA-AS|@aut-25416-RIPE|RIPE
25417|20070419|Ljusnet-AS|@aut-25417-RIPE|RIPE
25418|20041201|COLOC-FFM|@aut-25418-RIPE|RIPE
25419|20100715|MEYLE-MUELLER-AS|@aut-25419-RIPE|RIPE
25420|20090623|ISOURCE|@aut-25420-RIPE|RIPE
25421|20040308|JOHN-LEWIS-AS|@aut-25421-RIPE|RIPE
25422|20040415|UK-TOEPFERNET|@aut-25422-RIPE|RIPE
25423|20021118|HT|@aut-25423-RIPE|RIPE
25424|20100908|INEXT-CZ|@aut-25424-RIPE|RIPE
25425|20090417|UNICOM|@aut-25425-RIPE|RIPE
25426|20060228|BRAINTEC-AS|ORG-BIE2-RIPE|RIPE
25427|20021119|NAVIGATORAS-AS|@aut-25427-RIPE|RIPE
25428|20021119|INFOCO-COLRUYT-AS|@aut-25428-RIPE|RIPE
25429|20021120|CBI-AS|@aut-25429-RIPE|RIPE
25430|20021218|ASN-PTIC|@aut-25430-RIPE|RIPE
25431|20091127|GAMAELEKTRONIK|ORG-GE1-RIPE|RIPE
25432|20040616|INFINEON-AS|@aut-25432-RIPE|RIPE
25433|20091215|Henz-nl-AS|ORG-HB7-RIPE|RIPE
25434|20021121|EDAG-AS|@aut-25434-RIPE|RIPE
25435|20021121|Telesonique-AS|@aut-25435-RIPE|RIPE
25436|20080929|KIROV-CAIT-AS|@aut-25436-RIPE|RIPE
25437|20070627|ALCOM-AS|@aut-25437-RIPE|RIPE
25438|20060910|ASN-ICCNET|@aut-25438-RIPE|RIPE
25439|20021122|PWPW-AS|@aut-25439-RIPE|RIPE
25440|20021212|Infonet-Nestle|@aut-25440-RIPE|RIPE
25441|20070425|IBIS-AS|@aut-25441-RIPE|RIPE
25442|20100728|CAI-CHEVREUX|ORG-CAC3-RIPE|RIPE
25443|20070129|IDGPL-AS|@aut-25443-RIPE|RIPE
25444|20021125|NAFHQLV-AS|@aut-25444-RIPE|RIPE
25445|20081202|AUSTRIACARD-AS|@aut-25445-RIPE|RIPE
25446|20090121|ASN-TOMLINE|@aut-25446-RIPE|RIPE
25447|20100622|JM-DATA|@aut-25447-RIPE|RIPE
25448|20021126|VOIP-UA-AS|@aut-25448-RIPE|RIPE
25449|20021126|Nedlloyd-AS|@aut-25449-RIPE|RIPE
25450|20021126|ZM-AS|@aut-25450-RIPE|RIPE
25451|20021127|WeberShandwicK-Lon00|@aut-25451-RIPE|RIPE
25452|20021127|AVANTIS-NET-AS|@aut-25452-RIPE|RIPE
25453|20021228|MAD-IX|@aut-25453-RIPE|RIPE
25454|20100910|ASN-OMD-FNO|@aut-25454-RIPE|RIPE
25455|20070417|Kommunity-AS|@aut-25455-RIPE|RIPE
25456|20070619|X-HOST|ORG-PPRS1-RIPE|RIPE
25457|20021129|ASN-5net|@aut-25457-RIPE|RIPE
25458|20050912|CEPADE-AS|@aut-25458-RIPE|RIPE
25459|20100830|NEDZONE-AS|@aut-25459-RIPE|RIPE
25460|20021129|MANCHESTERNEWS-NET|@aut-25460-RIPE|RIPE
25461|20021202|RO-DCI|@aut-25461-RIPE|RIPE
25462|20080519|RETN-UA-AS|ORG-TA320-RIPE|RIPE
25464|20061218|RoutoTelecom|@aut-25464-RIPE|RIPE
25466|20100601|LIDERONET|@aut-25466-RIPE|RIPE
25467|20100827|AKTON-AS|@aut-25467-RIPE|RIPE
25468|20021203|pl-polrze-AS|@aut-25468-RIPE|RIPE
25469|20091203||@aut-25469-RIPE|RIPE
25470|20100329|Scottish-Southern-Plc-AS|@aut-25470-RIPE|RIPE
25471|20041019|SNT-HR-AS|@aut-25471-RIPE|RIPE
25472|20100310|Evergy-AS|ORG-TTSS1-RIPE|RIPE
25473|20100311|ASN-SYSTEAM|@aut-25473-RIPE|RIPE
25474|20061127|OKB-TELECOM-AS|@aut-25474-RIPE|RIPE
25475|20080523|TECHSELL-SE-AS|@aut-25475-RIPE|RIPE
25476|20070222|DK-NETWORK|@aut-25476-RIPE|RIPE
25477|20040203|CREATE|@aut-25477-RIPE|RIPE
25478|20100406|IHOME-AS|@aut-25478-RIPE|RIPE
25479|20021205|IC2-AS|@aut-25479-RIPE|RIPE
25480|20060314|MESSAGE-PAD-AS|@aut-25480-RIPE|RIPE
25481|20021205|SYCOR|@aut-25481-RIPE|RIPE
25482|20040225|SELENA-AS|@aut-25482-RIPE|RIPE
25484|20100827|RDNS-AS|@aut-25484-RIPE|RIPE
25485|20050428|VERISIGN-CH-AS|@aut-25485-RIPE|RIPE
25486|20091011|LUN-AS|@aut-25486-RIPE|RIPE
25487|20080724|DIGITALVALUE-AS|@aut-25487-RIPE|RIPE
25488|20090326|COMUNE-NOVARA-AS|ORG-CDN2-RIPE|RIPE
25489|20100516|AQUATIX-AS|ORG-AQX1-RIPE|RIPE
25490|20081217|STC-AS|@aut-25490-RIPE|RIPE
25491|20021209|ACCUCARD|@aut-25491-RIPE|RIPE
25492|20080528|MR-SITE-AS|@aut-25492-RIPE|RIPE
25493|20021209|CLARANEWS-AS|@aut-25493-RIPE|RIPE
25494|20100331|El-Soft-AS|ORG-EASO1-RIPE|RIPE
25495|20021210|SEJM-AS|@aut-25495-RIPE|RIPE
25496|20050504|ZT-AS|@aut-25496-RIPE|RIPE
25497|20090626|ATT-INF002-A11|@aut-25497-RIPE|RIPE
25498|20090505|ASN-MOBICOM|@aut-25498-RIPE|RIPE
25499|20031014|ASN-TRIGLAV|@aut-25499-RIPE|RIPE
25500|20091221|NTUU-KPI-AS|@aut-25500-RIPE|RIPE
25501|20100824|mirai-as|@aut-25501-RIPE|RIPE
25502|20100122|NIP|@aut-25502-RIPE|RIPE
25503|20091223|ASN-ONPU|ORG-ONPU1-RIPE|RIPE
25504|20070828|CRONON-AS|@aut-25504-RIPE|RIPE
25505|20080207|CHEREDA-KV-AS|@aut-25505-RIPE|RIPE
25506|20021212|TVP-AS|@aut-25506-RIPE|RIPE
25507|20030526|OSVITA-UA-AS|@aut-25507-RIPE|RIPE
25508|20090408|ARQUIRED-AS|@aut-25508-RIPE|RIPE
25509|20100909|VORTEX-AS|ORG-HEVI1-RIPE|RIPE
25510|20100120|ATRI-AS|ORG-ATRI1-RIPE|RIPE
25511|20100915|ASN-NET21|ORG-OSX1-RIPE|RIPE
25512|20091008|CDT-AS|@aut-25512-RIPE|RIPE
25513|20100212|ASN-MGTS-USPD|ORG-OMCT1-RIPE|RIPE
25514|20100709|MODUS-AS|ORG-MM8-RIPE|RIPE
25515|20090902|CTCNET-AS|@aut-25515-RIPE|RIPE
25516|20050215|INIT-AS|@aut-25516-RIPE|RIPE
25517|20021218|ASN-IWL|@aut-25517-RIPE|RIPE
25518|20100701|ZUCCHETTI-AS|ORG-ZS1-RIPE|RIPE
25519|20090918|REIC-AS|ORG-AEIC1-RIPE|RIPE
25520|20090618|FT-AS|@aut-25520-RIPE|RIPE
25521|20100219|ASN-ASIPN|ORG-INL3-RIPE|RIPE
25522|20021219|TRAVIAUSTRIA-AS|@aut-25522-RIPE|RIPE
25523|20021219|PR-AS|@aut-25523-RIPE|RIPE
25524|20080218|OTON-AS|ORG-SOS4-RIPE|RIPE
25525|20100819|REASONNET-AS|@aut-25525-RIPE|RIPE
25526|20100329|LambdaNetUA|ORG-PSRD1-RIPE|RIPE
25527|20071029|CARTELSISTEM-AS|@aut-25527-RIPE|RIPE
25528|20070319|VODATEL-AS|@aut-25528-RIPE|RIPE
25529|20041028|SOKOL-AS|@aut-25529-RIPE|RIPE
25530|20031107|ASN-SFT|@aut-25530-RIPE|RIPE
25531|20100726|INTFRM-AS|@aut-25531-RIPE|RIPE
25532|20090421|MASTERHOST-AS|@aut-25532-RIPE|RIPE
25533|20090129|SLNet-AS|@aut-25533-RIPE|RIPE
25534|20090409|INTELSOFT-AS|@aut-25534-RIPE|RIPE
25535|20100827|ASN-RUCENTER-HOSTING|ORG-NIC2-RIPE|RIPE
25536|20091211|ASN-METAV|ORG-MS80-RIPE|RIPE
25537|20030314|GARANT-PARK-COLLOCATION|@aut-25537-RIPE|RIPE
25538|20030522|IN-ULM|@aut-25538-RIPE|RIPE
25539|20091119|MAVIR-HU-AS|ORG-HPSO3-RIPE|RIPE
25540|20100909|ALPHALINK-AS|@aut-25540-RIPE|RIPE
25541|20021230|MERKUR-SI-AS|@aut-25541-RIPE|RIPE
25542|20100914|DENIT-AS|@aut-25542-RIPE|RIPE
25543|20070125|FasoNet-AS|ORG-ONDT1-AFRINIC|AFRINIC
25544|20051125|EROSKI|@aut-25544-RIPE|RIPE
25545|20100316|AVANZA-AS|ORG-AFA1-RIPE|RIPE
25546|20030103|BROOKLANDCOMP-AS|@aut-25546-RIPE|RIPE
25547|20030103|INTUIT-AS|@aut-25547-RIPE|RIPE
25548|20030712|BOUNCY|@aut-25548-RIPE|RIPE
25549|20100916|AVANTEL-AS|@aut-25549-RIPE|RIPE
25551|20050415|CREDIT-LYONNAIS-DMC|@aut-25551-RIPE|RIPE
25552|20030107|GBG-AS|@aut-25552-RIPE|RIPE
25553|20090805|GLUHOV-TRK|ORG-TGL5-RIPE|RIPE
25554|20030109|MINFIN-AS|@aut-25554-RIPE|RIPE
25555|20030521|StartArt-AS|@aut-25555-RIPE|RIPE
25556|20070427|NEXCOM-BG-AS|@aut-25556-RIPE|RIPE
25557|20090901|PKE-AS|@aut-25557-RIPE|RIPE
25558|20030812|AVT-AS|@aut-25558-RIPE|RIPE
25559|20060206|HARPER-AS|@aut-25559-RIPE|RIPE
25560|20100225|RHTEC-AS|@aut-25560-RIPE|RIPE
25561|20030110|PRONTO|@aut-25561-RIPE|RIPE
25562|20100922|SCEE|@aut-25562-RIPE|RIPE
25563|20080122|WEBLAND-AS|@aut-25563-RIPE|RIPE
25564|20030113|ASN-NETSIGHT|@aut-25564-RIPE|RIPE
25565|20091124|NETANYA-COLLEGE-AS|ORG-NAC3-RIPE|RIPE
25566|20030114|SSK-AS|@aut-25566-RIPE|RIPE
25567|20040205|EURO6IX|@aut-25567-RIPE|RIPE
25568|20100301|KENYAWEB|ORG-KA9-AFRINIC|AFRINIC
25569|20090310|INFOCAMERE-AS|@aut-25569-RIPE|RIPE
25570|20090702|MESSAGELABS-DE|ORG-ML31-RIPE|RIPE
25571|20090702|MESSAGELABS-NL|ORG-ML31-RIPE|RIPE
25572|20100824|ISC-MAD1|@aut-25572-RIPE|RIPE
25573|20081223|LYNX-AS|ORG-LBC1-RIPE|RIPE
25574|20050822|ENKA-AS|@aut-25574-RIPE|RIPE
25575|20080311|DOMAINTECHNIK|@aut-25575-RIPE|RIPE
25576|20070125|AFMIC|ORG-AA21-AFRINIC|AFRINIC
25577|20100629|C4L-AS|@aut-25577-RIPE|RIPE
25579|20050107|SKYTRON|@aut-25579-RIPE|RIPE
25581|20030117|COSBA-AS|@aut-25581-RIPE|RIPE
25582|20091015|ASN-LINIX|@aut-25582-RIPE|RIPE
25583|20030117|REGMERCANTIL-ES-AS|@aut-25583-RIPE|RIPE
25584|20100211|OPOLMAN-AS-COM|ORG-OU1-RIPE|RIPE
25585|20100226|KENCOMP|ORG-KI4-RIPE|RIPE
25586|20050804|P-OL|@aut-25586-RIPE|RIPE
25587|20080708|DXI-SOL-CORE|@aut-25587-RIPE|RIPE
25588|20080424|Ultraspeed|@aut-25588-RIPE|RIPE
25589|20030120|ASN-Paya-Shabakeh-Aria|@aut-25589-RIPE|RIPE
25590|20030120|ASN-BLAGOVEST|@aut-25590-RIPE|RIPE
25591|20040906|BALD-AS|@aut-25591-RIPE|RIPE
25592|20080306|NETIS-AS|@aut-25592-RIPE|RIPE
25593|20070913|LINKBYNET-AS|@aut-25593-RIPE|RIPE
25594|20100630|ASCALIK|ORG-CHA6-RIPE|RIPE
25595|20040420|TRUNET-AS|@aut-25595-RIPE|RIPE
25596|20100719|CAMBRIUM-AS|@aut-25596-RIPE|RIPE
25597|20090123|PSITRZ|ORG-PA299-RIPE|RIPE
25598|20090924|FENACO|@aut-25598-RIPE|RIPE
25599|20100104|SIEMENS-NL-AS|@aut-25599-RIPE|RIPE
25607|20020408||@aut-25607-LACNIC|LACNIC
25620|20020410||@aut-25620-LACNIC|LACNIC
25627|20090407|SOWCI-BTS|@aut-25627-RIPE|RIPE
25695|20050221|LEO|@aut-25695-AFRINIC|AFRINIC
25701|20040925||@aut-25701-LACNIC|LACNIC
25705|20040925||@aut-25705-LACNIC|LACNIC
25718|20040217||@aut-25718-LACNIC|LACNIC
25723|20040630|AOLTW-WMG-DE|@aut-25723-RIPE|RIPE
25726|20050221|AVES-WAN|@aut-25726-AFRINIC|AFRINIC
25793|20050221|EDSZA-WAN|@aut-25793-AFRINIC|AFRINIC
25812|20040315||@aut-25812-LACNIC|LACNIC
25818|20100210|CMCNETWORKS|ORG-CA1-AFRINIC|AFRINIC
25832|20040315||@aut-25832-LACNIC|LACNIC
25908|20071009||@aut-25908-LACNIC|LACNIC
25927|20040315||@aut-25927-LACNIC|LACNIC
25933|20040415||@aut-25933-LACNIC|LACNIC
25998|20040415||@aut-25998-LACNIC|LACNIC
26048|20040415||@aut-26048-LACNIC|LACNIC
26061|20050830||@aut-26061-LACNIC|LACNIC
26090|20040517||@aut-26090-LACNIC|LACNIC
26104|20040517||@aut-26104-LACNIC|LACNIC
26105|20030502||@aut-26105-LACNIC|LACNIC
26106|20100622|ALTONET-ZA|ORG-ANC1-AFRINIC|AFRINIC
26107|20040517||@aut-26107-LACNIC|LACNIC
26112|20030910||@aut-26112-LACNIC|LACNIC
26118|20040517||@aut-26118-LACNIC|LACNIC
26119|20040517||@aut-26119-LACNIC|LACNIC
26130|20050221|ZANET|@aut-26130-AFRINIC|AFRINIC
26136|20040517||@aut-26136-LACNIC|LACNIC
26162|20090515||@aut-26162-LACNIC|LACNIC
26173|20040517||@aut-26173-LACNIC|LACNIC
26194|20081223||@aut-26194-LACNIC|LACNIC
26210|20030502||@aut-26210-LACNIC|LACNIC
26218|20050214||@aut-26218-LACNIC|LACNIC
26299|20091207|ICANN-DNS-OPs-W|@aut-26299-RIPE|RIPE
26317|20050513||@aut-26317-LACNIC|LACNIC
26415|20040430|VERISIGN-INC|@aut-26415-RIPE|RIPE
26418|20060717||@aut-26418-LACNIC|LACNIC
26422|20050221|ABOUTIT-ONLINE|ORG-AIO1-AFRINIC|AFRINIC
26426|20050210||@aut-26426-LACNIC|LACNIC
26434|20060717||@aut-26434-LACNIC|LACNIC
26473|20041217||@aut-26473-LACNIC|LACNIC
26475|20090818|ALTAWAY-AS|@aut-26475-RIPE|RIPE
26478|20090115|NOVARTIS-PHARMA|@aut-26478-RIPE|RIPE
26505|20040320||@aut-26505-LACNIC|LACNIC
26592|20060616||@aut-26592-LACNIC|LACNIC
26593|20100311||@aut-26593-LACNIC|LACNIC
26594|20060616||@aut-26594-LACNIC|LACNIC
26595|20060616||@aut-26595-LACNIC|LACNIC
26596|20020930||@aut-26596-LACNIC|LACNIC
26597|20031107||@aut-26597-LACNIC|LACNIC
26598|20100525||@aut-26598-LACNIC|LACNIC
26599|20070511||@aut-26599-LACNIC|LACNIC
26600|20050112||@aut-26600-LACNIC|LACNIC
26601|20060616||@aut-26601-LACNIC|LACNIC
26602|20060616||@aut-26602-LACNIC|LACNIC
26603|20100305||@aut-26603-LACNIC|LACNIC
26604|20060815||@aut-26604-LACNIC|LACNIC
26605|20040722||@aut-26605-LACNIC|LACNIC
26606|20060815||@aut-26606-LACNIC|LACNIC
26607|20060717||@aut-26607-LACNIC|LACNIC
26608|20060815||@aut-26608-LACNIC|LACNIC
26609|20060717||@aut-26609-LACNIC|LACNIC
26610|20060815||@aut-26610-LACNIC|LACNIC
26611|20091124||@aut-26611-LACNIC|LACNIC
26612|20050114||@aut-26612-LACNIC|LACNIC
26613|20040430||@aut-26613-LACNIC|LACNIC
26614|20100924||@aut-26614-LACNIC|LACNIC
26615|20091109||@aut-26615-LACNIC|LACNIC
26616|20030918||@aut-26616-LACNIC|LACNIC
26617|20040721||@aut-26617-LACNIC|LACNIC
26618|20090810||@aut-26618-LACNIC|LACNIC
26619|20041011||@aut-26619-LACNIC|LACNIC
26620|20031016||@aut-26620-LACNIC|LACNIC
26621|20071009||@aut-26621-LACNIC|LACNIC
26622|20090827||@aut-26622-LACNIC|LACNIC
26625|20050221|NAMIBNET|ORG-ICCT1-AFRINIC|AFRINIC
26753|20090502|IN2NET-NETWORK|ORG-IN27-RIPE|RIPE
26754|20050221|LFI-AS|@aut-26754-AFRINIC|AFRINIC
26940|20081114|LEVI-STRAUSS-CO|@aut-26940-RIPE|RIPE
27027|20091125|ANBELL|@aut-27027-RIPE|RIPE
27205|20100720|Markit|@aut-27205-RIPE|RIPE
27263|20090708|AVONNET|@family-15776|RIPE
27313|20090209|Spencer-Stuart|@aut-27313-RIPE|RIPE
27318|20100723|ISC-LAX1|@aut-27318-RIPE|RIPE
27320|20100723|ISC-ROM1|@aut-27320-RIPE|RIPE
27321|20100723|ISC-SJC1|@aut-27321-RIPE|RIPE
27322|20100723|ISC-JNB1|@aut-27322-RIPE|RIPE
27455|20100707|WTCO|@aut-27455-RIPE|RIPE
27576|20061114|AfOL-Zw-NET|@aut-27576-AFRINIC|AFRINIC
27598|20080821|INTERNET-SOLUTIONS-MI-NETWORK|ORG-TIS1-AFRINIC|AFRINIC
27620|20070326|UTIWORLDWIDE|@aut-27620-RIPE|RIPE
27648|20050225||@aut-27648-LACNIC|LACNIC
27649|20041011||@aut-27649-LACNIC|LACNIC
27650|20061201||@aut-27650-LACNIC|LACNIC
27651|20030819||@aut-27651-LACNIC|LACNIC
27652|20030808||@aut-27652-LACNIC|LACNIC
27653|20041021||@aut-27653-LACNIC|LACNIC
27654|20041109||@aut-27654-LACNIC|LACNIC
27655|20030812||@aut-27655-LACNIC|LACNIC
27656|20030618||@aut-27656-LACNIC|LACNIC
27657|20051206||@aut-27657-LACNIC|LACNIC
27658|20031016||@aut-27658-LACNIC|LACNIC
27659|20040819||@aut-27659-LACNIC|LACNIC
27660|20060428||@aut-27660-LACNIC|LACNIC
27661|20050119||@aut-27661-LACNIC|LACNIC
27662|20030618||@aut-27662-LACNIC|LACNIC
27663|20041110||@aut-27663-LACNIC|LACNIC
27664|20050509||@aut-16735-LACNIC|LACNIC
27665|20081015||@aut-27665-LACNIC|LACNIC
27666|20040217||@aut-27666-LACNIC|LACNIC
27667|20040217||@aut-27667-LACNIC|LACNIC
27668|20030321||@aut-27668-LACNIC|LACNIC
27669|20030729||@aut-27669-LACNIC|LACNIC
27670|20030904||@aut-27670-LACNIC|LACNIC
27671|20040217||@aut-27671-LACNIC|LACNIC
27672|20040217||@aut-27672-LACNIC|LACNIC
27673|20040115||@aut-27673-LACNIC|LACNIC
27674|20041116||@aut-27674-LACNIC|LACNIC
27675|20040325||@aut-27675-LACNIC|LACNIC
27676|20081020||@aut-27676-LACNIC|LACNIC
27677|20071228||@aut-27677-LACNIC|LACNIC
27678|20100531||@aut-27678-LACNIC|LACNIC
27679|20040415||@aut-27679-LACNIC|LACNIC
27680|20050407||@aut-27680-LACNIC|LACNIC
27681|20040315||@aut-27681-LACNIC|LACNIC
27682|20040217||@aut-27682-LACNIC|LACNIC
27683|20090316||@aut-27683-LACNIC|LACNIC
27684|20040217||@aut-27684-LACNIC|LACNIC
27685|20040207||@aut-27685-LACNIC|LACNIC
27686|20040315||@aut-27686-LACNIC|LACNIC
27687|20040415||@aut-27687-LACNIC|LACNIC
27688|20030924||@aut-27688-LACNIC|LACNIC
27689|20040415||@aut-27689-LACNIC|LACNIC
27690|20031218||@aut-27690-LACNIC|LACNIC
27691|20051227||@aut-27691-LACNIC|LACNIC
27692|20041129||@aut-27692-LACNIC|LACNIC
27693|20040415||@aut-27693-LACNIC|LACNIC
27694|20061010||@aut-27694-LACNIC|LACNIC
27695|20041129||@aut-27695-LACNIC|LACNIC
27696|20060817||@aut-27696-LACNIC|LACNIC
27697|20080725||@aut-27697-LACNIC|LACNIC
27698|20040415||@aut-27698-LACNIC|LACNIC
27699|20040415||@aut-27699-LACNIC|LACNIC
27700|20060609||@aut-27700-LACNIC|LACNIC
